title,description,url,published_date,source,country,language
Telangana HC directs immediate termination of minor rape victims 22-week pregnancy,,https://indianexpress.com/article/india/telangana-hc-directs-immediate-termination-minor-rape-victim-pregnancy-10127538/,2025-07-15T07:55:19,Indian Express,India,en
Indian nurse Nimisha Priyas execution in Yemen postponed All you need to know about the case,,https://indianexpress.com/article/india/nimisha-priya-execution-july-16-all-you-need-to-know-10-points-10127219/,2025-07-15T07:47:46,Indian Express,India,en
"No trees cut outside permitted right of way for Kanwar Marg, UP govt tells NGT",,https://indianexpress.com/article/india/no-trees-cut-permitted-kanwar-marg-up-govt-tells-ngt-10127511/,2025-07-15T07:40:50,Indian Express,India,en
"After Odisha students death, Opposition BJD and Congress train gun on BJP govt  Institutional betrayal, planned injustice",,https://indianexpress.com/article/india/odisha-student-death-fire-opposition-bjp-congress-bjp-10127357/,2025-07-15T06:44:36,Indian Express,India,en
Odisha CM announces Rs 20 lakh ex gratia for kin of Balasore college student,,https://indianexpress.com/article/india/odisha-cm-rs-20-lakh-ex-gratia-kin-balasore-college-student-10127160/,2025-07-15T05:49:47,Indian Express,India,en
CPI leader Chandu Rathod shot dead in Hyderabad while on morning walk,,https://indianexpress.com/article/india/cpi-leader-chandu-rathod-shot-dead-hyderabad-10127107/,2025-07-15T04:54:06,Indian Express,India,en
EAM Jaishankar meets Chinese President Xi Jinping with other SCO foreign ministers,,https://indianexpress.com/article/india/eam-jaishankar-meets-chinese-president-xi-jinping-sco-10127078/,2025-07-15T04:44:22,Indian Express,India,en
BJP welcomes CAT stay on Urdu mandate for Naib Tehsildar posts in J-K,,https://indianexpress.com/article/india/bjp-cat-stay-urdu-mandate-naib-tehsildar-posts-jammu-kashmir-10127016/,2025-07-15T03:50:03,Indian Express,India,en
PM Kisan Samman Nidhi Yojana 6 key steps to receive the 20th instalment,,https://indianexpress.com/article/india/pm-kisan-samman-nidhi-yojana-6-key-steps-to-receive-the-20th-instalment-10126968/,2025-07-15T03:39:11,Indian Express,India,en
"Workers from Bengal detained in Chhattisgarh, Mahua Moitra targets state govt, police",,https://indianexpress.com/article/india/workers-from-west-bengal-detained-in-chhattisgarh-mahua-moitra-targets-state-govt-police-10126475/,2025-07-15T01:42:23,Indian Express,India,en
"Journalist Ajit Anjum booked for interfering in Bihar electoral roll revision, police say",,https://indianexpress.com/article/india/journalist-ajit-anjum-booked-for-interfering-in-bihar-electoral-roll-revision-police-say-10126635/,2025-07-15T01:41:57,Indian Express,India,en
"What are RoRo ferries, which Goa hopes will replace traditional boats?",,https://indianexpress.com/article/india/what-are-roro-ferries-which-goa-hopes-will-replace-traditional-boats-10126660/,2025-07-15T01:41:12,Indian Express,India,en
